REF_DATE,GEO,DGUID,Alternative measures,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021-03-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,2.2,,,,1
2021-03-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,2.2,,,,1
2021-03-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,187.6,,,,1
2021-03-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,183.8,,,,1
2021-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,137.5,,,,1
2021-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,136.8,,,,1
2021-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,138.7,,,,1
2021-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,137.4,,,,1
2021-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,136.8,,,,1
2021-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,138.5,,,,1
2021-04-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,2.1,,,,1
2021-04-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,2.3,,,,1
2021-04-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,2.4,,,,1
2021-04-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,188,,,,1
2021-04-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,184.3,,,,1
2021-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,138.2,,,,1
2021-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,137.5,,,,1
2021-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,139.2,,,,1
2021-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,138,,,,1
2021-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,137.3,,,,1
2021-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,139,,,,1
2021-05-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,2.5,,,,1
2021-05-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,2.5,,,,1
2021-05-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,2.8,,,,1
2021-05-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,188.6,,,,1
2021-05-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,184.9,,,,1
2021-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,138.8,,,,1
2021-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,138.2,,,,1
2021-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,139.9,,,,1
2021-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,138.4,,,,1
2021-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,137.7,,,,1
2021-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,139.3,,,,1
2021-06-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,2.5,,,,1
2021-06-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,2.6,,,,1
2021-06-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,2.8,,,,1
2021-06-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,189.1,,,,1
2021-06-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,185.4,,,,1
2021-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,139.2,,,,1
2021-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,138.6,,,,1
2021-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,140.3,,,,1
2021-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,139,,,,1
2021-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,138.3,,,,1
2021-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,139.7,,,,1
2021-07-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,2.7,,,,1
2021-07-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,2.8,,,,1
2021-07-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,3.2,,,,1
2021-07-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,189.7,,,,1
2021-07-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,186.3,,,,1
2021-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,140,,,,1
2021-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,139.4,,,,1
2021-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,141.1,,,,1
2021-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,139.6,,,,1
2021-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,138.9,,,,1
2021-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,140.4,,,,1
2021-08-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,2.9,,,,1
2021-08-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,2.9,,,,1
2021-08-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,3.4,,,,1
2021-08-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,190.4,,,,1
2021-08-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,187,,,,1
2021-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,140.3,,,,1
2021-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,139.6,,,,1
2021-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,141.5,,,,1
2021-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,140.1,,,,1
2021-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,139.5,,,,1
2021-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,141.2,,,,1
2021-09-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,3,,,,1
2021-09-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,3,,,,1
2021-09-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,3.5,,,,1
2021-09-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,190.9,,,,1
2021-09-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,187.6,,,,1
2021-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,140.7,,,,1
2021-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,140.1,,,,1
2021-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,141.8,,,,1
2021-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,140.7,,,,1
2021-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,140,,,,1
2021-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,141.9,,,,1
2021-10-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,2.9,,,,1
2021-10-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,3,,,,1
2021-10-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,3.5,,,,1
2021-10-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,191.4,,,,1
2021-10-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,188.2,,,,1
2021-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,141.5,,,,1
2021-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,140.8,,,,1
2021-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,142.8,,,,1
2021-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,141.2,,,,1
2021-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,140.5,,,,1
2021-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,142.7,,,,1
2021-11-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,3.1,,,,1
2021-11-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,3.1,,,,1
2021-11-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,3.6,,,,1
2021-11-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,191.9,,,,1
2021-11-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,188.7,,,,1
2021-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,141.5,,,,1
2021-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,140.9,,,,1
2021-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,143,,,,1
2021-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,141.6,,,,1
2021-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,141,,,,1
2021-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,143.3,,,,1
2021-12-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,3.2,,,,1
2021-12-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,3.3,,,,1
2021-12-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,3.9,,,,1
2021-12-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,192.7,,,,1
2021-12-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,189.5,,,,1
2021-12-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,141.5,,,,1
2021-12-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,140.9,,,,1
2021-12-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,142.9,,,,1
2021-12-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,142.4,,,,1
2021-12-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,141.8,,,,1
2021-12-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,144,,,,1
2022-01-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,3.6,,,,1
2022-01-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,3.7,,,,1
2022-01-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,4.2,,,,1
2022-01-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,193.8,,,,1
2022-01-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,190.5,,,,1
2022-01-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,142.6,,,,1
2022-01-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,142,,,,1
2022-01-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,144.2,,,,1
2022-01-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,143.3,,,,1
2022-01-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,142.6,,,,1
2022-01-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,145,,,,1
2022-02-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,4,,,,1
2022-02-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,4,,,,1
2022-02-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,4.5,,,,1
2022-02-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,194.7,,,,1
2022-02-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,191.5,,,,1
2022-02-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,143.7,,,,1
2022-02-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,143,,,,1
2022-02-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,145.6,,,,1
2022-02-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,144,,,,1
2022-02-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,143.4,,,,1
2022-02-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,146,,,,1
2022-03-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,4.5,,,,1
2022-03-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,4.4,,,,1
2022-03-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,4.9,,,,1
2022-03-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,195.9,,,,1
2022-03-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,192.8,,,,1
2022-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,145.1,,,,1
2022-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,144.5,,,,1
2022-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,147.7,,,,1
2022-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,145,,,,1
2022-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,144.4,,,,1
2022-03-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,147.5,,,,1
2022-04-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,4.9,,,,1
2022-04-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,4.9,,,,1
2022-04-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,5.3,,,,1
2022-04-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,197.2,,,,1
2022-04-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,194,,,,1
2022-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,146.1,,,,1
2022-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,145.4,,,,1
2022-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,148.6,,,,1
2022-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,145.9,,,,1
2022-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,145.3,,,,1
2022-04-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,148.5,,,,1
2022-05-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,5.4,,,,1
2022-05-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,5.1,,,,1
2022-05-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,5.6,,,,1
