Date,13W_Risk_Free,10Y_Risk_Free
2015-12-15,0.25,2.2679998874664307
2015-12-16,0.23499999940395355,2.2869999408721924
2015-12-17,0.21299999952316284,2.23799991607666
2015-12-18,0.17499999701976776,2.1989998817443848
2015-12-21,0.15299999713897705,2.197000026702881
2015-12-22,0.19300000369548798,2.239000082015991
2015-12-23,0.1899999976158142,2.2639999389648438
2015-12-24,0.18299999833106995,2.243000030517578
2015-12-28,0.1899999976158142,2.2249999046325684
2015-12-29,0.2150000035762787,2.306999921798706
2015-12-30,0.19499999284744263,2.302999973297119
2015-12-31,0.14800000190734863,2.2690000534057617
2016-01-04,0.1550000011920929,2.244999885559082
2016-01-05,0.20499999821186066,2.247999906539917
2016-01-06,0.20499999821186066,2.177000045776367
2016-01-07,0.1899999976158142,2.1530001163482666
2016-01-08,0.1899999976158142,2.130000114440918
2016-01-11,0.17499999701976776,2.1579999923706055
2016-01-12,0.20999999344348907,2.1019999980926514
2016-01-13,0.2150000035762787,2.065999984741211
2016-01-14,0.23999999463558197,2.0980000495910645
2016-01-15,0.22300000488758087,2.0329999923706055
2016-01-19,0.23000000417232513,2.0350000858306885
2016-01-20,0.2529999911785126,1.9839999675750732
2016-01-21,0.27300000190734863,2.0190000534057617
2016-01-22,0.2879999876022339,2.0480000972747803
2016-01-25,0.2750000059604645,2.0220000743865967
2016-01-26,0.30000001192092896,1.99399995803833
2016-01-27,0.30000001192092896,2.000999927520752
2016-01-28,0.3179999887943268,1.9850000143051147
2016-01-29,0.30000001192092896,1.930999994277954
2016-02-01,0.29499998688697815,1.965999960899353
2016-02-02,0.33000001311302185,1.8639999628067017
2016-02-03,0.3330000042915344,1.88100004196167
2016-02-04,0.28299999237060547,1.8639999628067017
2016-02-05,0.27799999713897705,1.8480000495910645
2016-02-08,0.25999999046325684,1.7350000143051147
2016-02-09,0.30000001192092896,1.7289999723434448
2016-02-10,0.2980000078678131,1.7050000429153442
2016-02-11,0.27300000190734863,1.6440000534057617
2016-02-12,0.27000001072883606,1.7480000257492065
2016-02-16,0.27300000190734863,1.777999997138977
2016-02-17,0.2930000126361847,1.819000005722046
2016-02-18,0.2879999876022339,1.7589999437332153
2016-02-19,0.28299999237060547,1.7480000257492065
2016-02-22,0.2930000126361847,1.7660000324249268
2016-02-23,0.3179999887943268,1.7450000047683716
2016-02-24,0.3149999976158142,1.7419999837875366
2016-02-25,0.3100000023841858,1.6970000267028809
2016-02-26,0.30300000309944153,1.7619999647140503
2016-02-29,0.30799999833106995,1.7400000095367432
2016-03-01,0.3199999928474426,1.8339999914169312
2016-03-02,0.30300000309944153,1.8480000495910645
2016-03-03,0.2630000114440918,1.8300000429153442
2016-03-04,0.26499998569488525,1.8830000162124634
2016-03-07,0.26499998569488525,1.9019999504089355
2016-03-08,0.3050000071525574,1.8320000171661377
2016-03-09,0.2879999876022339,1.8919999599456787
2016-03-10,0.30300000309944153,1.9290000200271606
2016-03-11,0.30799999833106995,1.9769999980926514
2016-03-14,0.30799999833106995,1.9630000591278076
2016-03-15,0.32499998807907104,1.9589999914169312
2016-03-16,0.30000001192092896,1.937999963760376
2016-03-17,0.2750000059604645,1.902999997138977
2016-03-18,0.2800000011920929,1.871000051498413
2016-03-21,0.2879999876022339,1.9229999780654907
2016-03-22,0.29499998688697815,1.934999942779541
2016-03-23,0.2930000126361847,1.875
2016-03-24,0.2750000059604645,1.899999976158142
2016-03-28,0.2549999952316284,1.8700000047683716
2016-03-29,0.22499999403953552,1.8140000104904175
2016-03-30,0.1850000023841858,1.8300000429153442
2016-03-31,0.19300000369548798,1.7860000133514404
2016-04-01,0.21799999475479126,1.7920000553131104
2016-04-04,0.18299999833106995,1.7790000438690186
2016-04-05,0.21799999475479126,1.7269999980926514
2016-04-06,0.2199999988079071,1.7549999952316284
2016-04-07,0.2199999988079071,1.690999984741211
2016-04-08,0.21799999475479126,1.7200000286102295
2016-04-11,0.20999999344348907,1.7239999771118164
2016-04-12,0.23000000417232513,1.781000018119812
2016-04-13,0.22300000488758087,1.7619999647140503
2016-04-14,0.2150000035762787,1.781000018119812
2016-04-15,0.20999999344348907,1.7519999742507935
2016-04-18,0.1979999989271164,1.7730000019073486
2016-04-19,0.2150000035762787,1.7829999923706055
2016-04-20,0.21799999475479126,1.8539999723434448
2016-04-21,0.22499999403953552,1.8700000047683716
2016-04-22,0.22499999403953552,1.8880000114440918
2016-04-25,0.23800000548362732,1.9019999504089355
2016-04-26,0.24500000476837158,1.930999994277954
2016-04-27,0.24500000476837158,1.8600000143051147
2016-04-28,0.20999999344348907,1.8380000591278076
2016-04-29,0.19300000369548798,1.819000005722046
2016-05-02,0.1850000023841858,1.8650000095367432
2016-05-03,0.2029999941587448,1.7999999523162842
2016-05-04,0.1979999989271164,1.784000039100647
2016-05-05,0.18299999833106995,1.746999979019165
2016-05-06,0.18000000715255737,1.7790000438690186
2016-05-09,0.2029999941587448,1.7599999904632568
2016-05-10,0.24300000071525574,1.7599999904632568
2016-05-11,0.24799999594688416,1.7369999885559082
2016-05-12,0.257999986410141,1.7569999694824219
2016-05-13,0.257999986410141,1.7050000429153442
2016-05-16,0.257999986410141,1.753000020980835
2016-05-17,0.2680000066757202,1.7589999437332153
2016-05-18,0.27000001072883606,1.8799999952316284
2016-05-19,0.28999999165534973,1.8450000286102295
2016-05-20,0.2980000078678131,1.8489999771118164
2016-05-23,0.31299999356269836,1.8380000591278076
2016-05-24,0.34299999475479126,1.8589999675750732
2016-05-25,0.3149999976158142,1.8700000047683716
2016-05-26,0.2750000059604645,1.8229999542236328
2016-05-27,0.2980000078678131,1.8509999513626099
2016-05-31,0.28299999237060547,1.8339999914169312
2016-06-01,0.29499998688697815,1.8459999561309814
2016-06-02,0.27000001072883606,1.8109999895095825
2016-06-03,0.27000001072883606,1.7039999961853027
2016-06-06,0.25,1.7230000495910645
2016-06-07,0.26499998569488525,1.7130000591278076
2016-06-08,0.23499999940395355,1.7059999704360962
2016-06-09,0.23999999463558197,1.6799999475479126
2016-06-10,0.23999999463558197,1.6390000581741333
2016-06-13,0.24500000476837158,1.6160000562667847
2016-06-14,0.2630000114440918,1.6109999418258667
2016-06-15,0.2549999952316284,1.5959999561309814
2016-06-16,0.24500000476837158,1.5640000104904175
2016-06-17,0.24799999594688416,1.6180000305175781
2016-06-20,0.24799999594688416,1.6699999570846558
2016-06-21,0.26499998569488525,1.6970000267028809
2016-06-22,0.2680000066757202,1.684999942779541
2016-06-23,0.2750000059604645,1.7389999628067017
2016-06-24,0.23800000548362732,1.5789999961853027
2016-06-27,0.23499999940395355,1.4600000381469727
2016-06-28,0.25999999046325684,1.4609999656677246
2016-06-29,0.2549999952316284,1.4769999980926514
2016-06-30,0.24799999594688416,1.4880000352859497
2016-07-01,0.24300000071525574,1.4559999704360962
2016-07-05,0.23800000548362732,1.3669999837875366
2016-07-06,0.2630000114440918,1.3849999904632568
2016-07-07,0.27000001072883606,1.3869999647140503
2016-07-08,0.27300000190734863,1.3660000562667847
2016-07-11,0.2750000059604645,1.434000015258789
2016-07-12,0.29499998688697815,1.5130000114440918
2016-07-13,0.2980000078678131,1.468000054359436
2016-07-14,0.30300000309944153,1.531000018119812
2016-07-15,0.2980000078678131,1.593999981880188
2016-07-18,0.2879999876022339,1.5870000123977661
2016-07-19,0.3100000023841858,1.5579999685287476
2016-07-20,0.3149999976158142,1.5800000429153442
2016-07-21,0.30300000309944153,1.565000057220459
2016-07-22,0.30300000309944153,1.5700000524520874
2016-07-25,0.2980000078678131,1.5709999799728394
2016-07-26,0.30799999833106995,1.562999963760376
2016-07-27,0.28299999237060547,1.5149999856948853
2016-07-28,0.2199999988079071,1.5110000371932983
2016-07-29,0.23999999463558197,1.4579999446868896
2016-08-01,0.23800000548362732,1.496000051498413
2016-08-02,0.2800000011920929,1.5369999408721924
2016-08-03,0.2680000066757202,1.5420000553131104
2016-08-04,0.24799999594688416,1.503000020980835
2016-08-05,0.25,1.5820000171661377
2016-08-08,0.25,1.5829999446868896
2016-08-09,0.2930000126361847,1.5449999570846558
2016-08-10,0.27300000190734863,1.5089999437332153
2016-08-11,0.2750000059604645,1.5729999542236328
2016-08-12,0.2630000114440918,1.5149999856948853
2016-08-15,0.2750000059604645,1.5529999732971191
2016-08-16,0.2879999876022339,1.5759999752044678
2016-08-17,0.2879999876022339,1.5609999895095825
2016-08-18,0.2849999964237213,1.5360000133514404
2016-08-19,0.2930000126361847,1.5779999494552612
2016-08-22,0.2800000011920929,1.5390000343322754
2016-08-23,0.3050000071525574,1.5529999732971191
2016-08-24,0.3050000071525574,1.559000015258789
2016-08-25,0.3050000071525574,1.5770000219345093
2016-08-26,0.3050000071525574,1.6349999904632568
2016-08-29,0.3050000071525574,1.565999984741211
2016-08-30,0.32499998807907104,1.5700000524520874
2016-08-31,0.3199999928474426,1.5679999589920044
2016-09-01,0.3149999976158142,1.5700000524520874
2016-09-02,0.30300000309944153,1.5959999561309814
2016-09-06,0.30300000309944153,1.5429999828338623
